,name,locGrp,yr,ptlat_mean,ptlong_mean,wind_max,pressure_min,minlong_min,minlat_min,failTF_sum
40090,Kate1985,1,1985.0,34.7,-76.2,40.0,1003.0,-86.6,20.4,0.0
40186,Kate1985,3,1985.0,31.580000000000002,-82.94,85.0,967.0,-86.6,20.4,0.0
40446,Katrina2005,2,2005.0,30.33812504,-90.04718731,140.0,905.0,-89.6,23.1,26.0
40494,Katrina2005,3,2005.0,28.97910976,-82.16233396,70.0,978.0,-89.6,23.1,2.0
40542,Katrina2005,4,2005.0,39.54824685,-85.26690855,30.0,990.0,-89.6,23.1,2.0
40765,Keith1988,3,1988.0,27.5,-82.23333333333333,55.0,995.0,-87.2,14.9,0.0
40971,Kyle2002,1,2002.0,38.63892136,-76.32090683999999,40.0,1009.0,-80.8,26.3,4.0
41067,Kyle2002,3,2002.0,33.22,-79.17999999999999,35.0,1008.0,-80.8,26.3,0.0
41316,Lee2011,2,2011.0,29.427495,-90.579491665,45.0,997.0,-91.8,26.6,2.0
41460,Lee2011,5,2011.0,29.840884199999998,-94.2432832,45.0,997.0,-91.8,26.6,5.0
41535,Lili1990,1,1990.0,40.5795317,-74.1502007,50.0,995.0,-72.5,29.8,1.0
41787,Lili2002,0,2002.0,33.222614050000004,-96.23761695,40.0,985.0,-92.4,10.2,2.0
41883,Lili2002,2,2002.0,32.634552766666665,-91.51862683333333,80.0,963.0,-92.4,10.2,2.0
41979,Lili2002,4,2002.0,38.607522900000006,-90.7143762,25.0,997.0,-92.4,10.2,2.0
42027,Lili2002,5,2002.0,29.816734333333333,-95.04874396666666,60.0,976.0,-92.4,10.2,6.0
42207,Marco1990,3,1990.0,29.57802072,-83.12859438,55.0,989.0,-83.1,22.5,1.0
42477,Marco2020,2,2020.0,30.45874919,-91.290873425,35.0,1006.0,-88.6,15.3,8.0
42714,Maria2017,1,2017.0,40.3385835,-74.7067045,65.0,979.0,-73.1,12.2,2.0
43037,Matthew2004,2,2004.0,30.868033112499997,-91.27613255,30.0,1000.0,-95.4,24.0,7.0
43181,Matthew2004,5,2004.0,31.274484475,-94.6005827,35.0,999.0,-95.4,24.0,4.0
43289,Matthew2016,1,2016.0,34.7,-76.0,70.0,983.0,-80.7,13.4,0.0
43385,Matthew2016,3,2016.0,32.96353216666667,-80.68031166666667,85.0,957.0,-80.7,13.4,2.0
43675,Michael2018,3,2018.0,32.476529299999996,-83.415883,140.0,919.0,-86.8,18.4,5.0
43723,Michael2018,4,2018.0,37.55587,-81.36975,45.0,991.0,-86.8,18.4,1.0
43918,Mindy2021,2,2021.0,30.79575678,-88.20630376,35.0,1006.0,-86.8,28.4,1.0
43966,Mindy2021,3,2021.0,31.87554642857143,-82.7860792857143,50.0,1000.0,-86.8,28.4,3.0
44231,Mitch1998,3,1998.0,26.4,-81.6,55.0,987.0,-92.2,11.6,0.0
44490,Nate2017,2,2017.0,30.5372376975,-90.075758725,75.0,983.0,-88.9,12.0,6.0
44538,Nate2017,3,2017.0,33.909129,-84.768482,25.0,996.0,-88.9,12.0,2.0
44586,Nate2017,4,2017.0,37.177566,-85.687109,25.0,996.0,-88.9,12.0,1.0
44634,Nate2017,5,2017.0,29.97940675,-94.01223,75.0,983.0,-88.9,12.0,4.0
44780,Nestor2019,2,2019.0,30.907827243999996,-90.068897266,50.0,996.0,-89.4,26.4,5.0
44974,Nicholas2021,0,2021.0,33.403611,-96.627784,30.0,1003.0,-96.7,21.0,2.0
45070,Nicholas2021,2,2021.0,30.244379000000002,-92.14357824999999,25.0,1006.0,-96.7,21.0,4.0
45214,Nicholas2021,5,2021.0,29.73269732769231,-95.42239208653845,65.0,988.0,-96.7,21.0,24.0
45361,NoStorm1976,3,1976.0,34.145823057142856,-81.17387431428571,12.0,1050.0,-109.3,42.4,7.0
45457,NoStorm1976,5,1976.0,28.803086385714288,-97.98180404285714,12.0,1050.0,-109.3,42.4,7.0
45554,NoStorm1977,1,1977.0,40.437320715053765,-74.94528552903226,12.0,1050.0,-109.3,42.4,93.0
45650,NoStorm1977,3,1977.0,33.73672844,-81.29921925,12.0,1050.0,-109.3,42.4,10.0
45746,NoStorm1977,5,1977.0,27.02078763333333,-97.77148050000001,12.0,1050.0,-109.3,42.4,3.0
45843,NoStorm1978,1,1978.0,40.48999528148148,-74.67874035925927,12.0,1050.0,-109.3,42.4,27.0
45891,NoStorm1978,2,1978.0,30.293956924999996,-90.06559978749999,12.0,1050.0,-109.3,42.4,8.0
45939,NoStorm1978,3,1978.0,33.96877681428572,-82.82434317142858,12.0,1050.0,-109.3,42.4,7.0
46035,NoStorm1978,5,1978.0,29.815530883333334,-95.1094691,12.0,1050.0,-109.3,42.4,6.0
46084,NoStorm1979,0,1979.0,32.41675390625,-98.25257073125,12.0,1050.0,-109.3,42.4,16.0
46132,NoStorm1979,1,1979.0,36.1568745,-78.4526607,12.0,1050.0,-109.3,42.4,2.0
46180,NoStorm1979,2,1979.0,30.3665712125,-90.227383325,12.0,1050.0,-109.3,42.4,8.0
46228,NoStorm1979,3,1979.0,33.845627874074076,-82.31143672222223,12.0,1050.0,-109.3,42.4,27.0
46324,NoStorm1979,5,1979.0,29.91100276666667,-95.60180901333334,12.0,1050.0,-109.3,42.4,15.0
46373,NoStorm1980,0,1980.0,36.7303716,-96.37552338333334,12.0,1050.0,-109.3,42.4,18.0
46421,NoStorm1980,1,1980.0,40.553710602439025,-76.04782809268292,12.0,1050.0,-109.3,42.4,41.0
46469,NoStorm1980,2,1980.0,33.3290917826087,-89.66153701304347,12.0,1050.0,-109.3,42.4,23.0
46517,NoStorm1980,3,1980.0,32.881883699999996,-83.23807728399998,12.0,1050.0,-109.3,42.4,25.0
46565,NoStorm1980,4,1980.0,40.81275788229167,-85.23086093958334,12.0,1050.0,-109.3,42.4,96.0
46613,NoStorm1980,5,1980.0,30.635405233333337,-95.00252343333334,12.0,1050.0,-109.3,42.4,15.0
46662,NoStorm1981,0,1981.0,35.80300296153846,-96.85377164230769,12.0,1050.0,-109.3,42.4,26.0
46710,NoStorm1981,1,1981.0,40.903083926470586,-75.28459636764705,12.0,1050.0,-109.3,42.4,34.0
46758,NoStorm1981,2,1981.0,33.11637040740741,-89.70831817777778,12.0,1050.0,-109.3,42.4,27.0
46806,NoStorm1981,3,1981.0,33.281799177777785,-84.60613893333333,12.0,1050.0,-109.3,42.4,9.0
46854,NoStorm1981,4,1981.0,41.12884478211382,-84.91189983902439,12.0,1050.0,-109.3,42.4,123.0
46902,NoStorm1981,5,1981.0,29.857236099999998,-96.8550553347826,12.0,1050.0,-109.3,42.4,23.0
46951,NoStorm1982,0,1982.0,32.89256222,-97.53591416,12.0,1050.0,-109.3,42.4,5.0
47047,NoStorm1982,2,1982.0,31.002062063636366,-91.6168103909091,12.0,1050.0,-109.3,42.4,11.0
47191,NoStorm1982,5,1982.0,29.89637380222222,-95.77408639333332,12.0,1050.0,-109.3,42.4,45.0
47240,NoStorm1983,0,1983.0,36.01295057,-95.753749,12.0,1050.0,-109.3,42.4,10.0
47336,NoStorm1983,2,1983.0,33.31268806666667,-89.77726925416665,12.0,1050.0,-109.3,42.4,24.0
47384,NoStorm1983,3,1983.0,28.52929125,-81.36822054999999,12.0,1050.0,-109.3,42.4,2.0
47432,NoStorm1983,4,1983.0,37.33604115,-88.5607531,12.0,1050.0,-109.3,42.4,2.0
47480,NoStorm1983,5,1983.0,30.720495857142858,-95.70979841904762,12.0,1050.0,-109.3,42.4,21.0
47529,NoStorm1984,0,1984.0,35.6959102,-98.56234481199999,12.0,1050.0,-109.3,42.4,25.0
47577,NoStorm1984,1,1984.0,40.078072754761905,-76.00091153571428,12.0,1050.0,-109.3,42.4,42.0
47625,NoStorm1984,2,1984.0,33.315585237037034,-90.41075754814814,12.0,1050.0,-109.3,42.4,27.0
47673,NoStorm1984,3,1984.0,31.034764499999998,-80.87123083333334,12.0,1050.0,-109.3,42.4,3.0
47721,NoStorm1984,4,1984.0,38.353717241666665,-84.205626,12.0,1050.0,-109.3,42.4,12.0
47769,NoStorm1984,5,1984.0,30.072853711764704,-96.1436642617647,12.0,1050.0,-109.3,42.4,34.0
47818,NoStorm1985,0,1985.0,32.60598743529412,-99.22430428823529,12.0,1050.0,-109.3,42.4,17.0
47866,NoStorm1985,1,1985.0,40.92262678,-75.3877334,12.0,1050.0,-109.3,42.4,5.0
47914,NoStorm1985,2,1985.0,31.229713766666663,-90.3284099,12.0,1050.0,-109.3,42.4,3.0
47962,NoStorm1985,3,1985.0,30.2648211,-82.87512412,12.0,1050.0,-109.3,42.4,5.0
48010,NoStorm1985,4,1985.0,37.8953906,-81.1642682,12.0,1050.0,-109.3,42.4,1.0
48058,NoStorm1985,5,1985.0,29.768855225,-95.92052805833333,12.0,1050.0,-109.3,42.4,12.0
48107,NoStorm1986,0,1986.0,33.5806657,-94.9154952,12.0,1050.0,-109.3,42.4,1.0
48155,NoStorm1986,1,1986.0,40.47565576666667,-75.35844275,12.0,1050.0,-109.3,42.4,6.0
48203,NoStorm1986,2,1986.0,31.86095387142857,-90.42884872857142,12.0,1050.0,-109.3,42.4,7.0
48251,NoStorm1986,3,1986.0,32.165740140000004,-83.73050622000001,12.0,1050.0,-109.3,42.4,5.0
48299,NoStorm1986,4,1986.0,37.98593493333333,-84.91564865,12.0,1050.0,-109.3,42.4,6.0
48347,NoStorm1986,5,1986.0,30.38054336153846,-95.46630903076924,12.0,1050.0,-109.3,42.4,13.0
48396,NoStorm1987,0,1987.0,37.6119459,-96.1862926,12.0,1050.0,-109.3,42.4,7.0
48444,NoStorm1987,1,1987.0,41.1775059,-74.37573288749999,12.0,1050.0,-109.3,42.4,8.0
48492,NoStorm1987,2,1987.0,30.45973138333333,-90.28642024999999,12.0,1050.0,-109.3,42.4,6.0
48540,NoStorm1987,3,1987.0,32.689433425000004,-82.958151225,12.0,1050.0,-109.3,42.4,4.0
48588,NoStorm1987,4,1987.0,39.83059146666667,-87.04865335555556,12.0,1050.0,-109.3,42.4,9.0
