,name,locGrp,yr,ptlat_mean,ptlong_mean,wind_max,pressure_min,minlong_min,minlat_min,failTF_sum
51045,NoStorm1996,1,1996,40.78127698,-75.72577774,12,1050,-109.3,42.4,8
51093,NoStorm1996,2,1996,32.16782241332101,-89.70724667,12,1050,-109.3,42.4,8
51141,NoStorm1996,3,1996,32.42420093076923,-82.97884232,12,1050,-109.3,42.4,13
51189,NoStorm1996,4,1996,39.3702921,-86.99130835,12,1050,-109.3,42.4,17
51237,NoStorm1996,5,1996,31.150793857142855,-94.94023609,12,1050,-109.3,42.4,7
51286,NoStorm1997,0,1997,33.090946336363636,-99.12293388,12,1050,-109.3,42.4,22
51334,NoStorm1997,1,1997,40.63480555,-74.97625502,12,1050,-109.3,42.4,6
51382,NoStorm1997,2,1997,32.4172239,-89.33382685,12,1050,-109.3,42.4,6
51430,NoStorm1997,3,1997,32.89129018333333,-84.21310258,12,1050,-109.3,42.4,6
51478,NoStorm1997,4,1997,40.67893554444444,-87.37698687,12,1050,-109.3,42.4,9
51526,NoStorm1997,5,1997,30.688458716666663,-95.63094615,12,1050,-109.3,42.4,6
51623,NoStorm1998,1,1998,40.02712229,-75.26259193,12,1050,-109.3,42.4,8
51671,NoStorm1998,2,1998,30.03705653333333,-91.09552562,12,1050,-109.3,42.4,6
51719,NoStorm1998,3,1998,32.973025750000005,-82.48929605,12,1050,-109.3,42.4,4
51767,NoStorm1998,4,1998,38.338971799999996,-82.8146087,12,1050,-109.3,42.4,2
51815,NoStorm1998,5,1998,29.961008633333336,-95.07403921,12,1050,-109.3,42.4,9
51864,NoStorm1999,0,1999,31.968598800000002,-99.9018131,12,1050,-109.3,42.4,5
51912,NoStorm1999,1,1999,41.06210958571428,-74.57467911,12,1050,-109.3,42.4,7
51960,NoStorm1999,2,1999,29.912312866666667,-91.00912013,12,1050,-109.3,42.4,3
52008,NoStorm1999,3,1999,34.43602533,-83.56824353,12,1050,-109.3,42.4,4
52104,NoStorm1999,5,1999,30.394996338461535,-95.49948812,12,1050,-109.3,42.4,13
52153,NoStorm2000,0,2000,31.9685988,-99.9018131,12,1050,-109.3,42.4,1
52201,NoStorm2000,1,2000,40.4422668,-75.03706813,12,1050,-109.3,42.4,9
52249,NoStorm2000,2,2000,30.715663619999997,-89.36717974,12,1050,-109.3,42.4,5
52297,NoStorm2000,3,2000,32.986273475000004,-82.99099518,12,1050,-109.3,42.4,4
52393,NoStorm2000,5,2000,30.482867091666666,-95.2556434,12,1050,-109.3,42.4,12
52442,NoStorm2001,0,2001,32.1595947,-97.1500074,12,1050,-109.3,42.4,1
52490,NoStorm2001,1,2001,40.79006546666667,-74.76979353,12,1050,-109.3,42.4,3
52538,NoStorm2001,2,2001,29.637535149999998,-89.772875,12,1050,-109.3,42.4,2
52586,NoStorm2001,3,2001,33.52586593333333,-80.53756848,12,1050,-109.3,42.4,6
52682,NoStorm2001,5,2001,30.03201695714286,-96.58191606,12,1050,-109.3,42.4,7
52731,NoStorm2002,0,2002,33.65256924285715,-97.76046107,12,1050,-109.3,42.4,14
52779,NoStorm2002,1,2002,35.108493,-77.0441143,12,1050,-109.3,42.4,1
52827,NoStorm2002,2,2002,31.411425400000002,-90.43832131,12,1050,-109.3,42.4,14
52875,NoStorm2002,3,2002,33.4190035,-84.67104455,12,1050,-109.3,42.4,2
52971,NoStorm2002,5,2002,30.170270332062938,-95.22788863,12,1050,-109.3,42.4,36
53020,NoStorm2003,0,2003,34.09619022857143,-97.73720138,12,1050,-109.3,42.4,21
53068,NoStorm2003,1,2003,39.94395085,-76.45366765,12,1050,-109.3,42.4,14
53116,NoStorm2003,2,2003,31.227128108333332,-90.594564,12,1050,-109.3,42.4,24
53164,NoStorm2003,3,2003,34.043443350000004,-82.93322081,12,1050,-109.3,42.4,14
53212,NoStorm2003,4,2003,39.546949,-86.43202826,12,1050,-109.3,42.4,29
53260,NoStorm2003,5,2003,29.708715366666667,-95.69009359,12,1050,-109.3,42.4,39
53309,NoStorm2004,0,2004,32.5464827,-100.97775,12,1050,-109.3,42.4,19
53357,NoStorm2004,1,2004,40.05294938,-76.15659403,12,1050,-109.3,42.4,25
53405,NoStorm2004,2,2004,31.406917582608695,-90.51276338,12,1050,-109.3,42.4,23
53453,NoStorm2004,3,2004,33.553274957142854,-83.87436593,12,1050,-109.3,42.4,7
53501,NoStorm2004,4,2004,40.28057565555556,-84.0612263,12,1050,-109.3,42.4,18
53549,NoStorm2004,5,2004,29.772822048387095,-95.53887191,12,1050,-109.3,42.4,31
53598,NoStorm2005,0,2005,32.517798194444445,-101.123529,12,1050,-109.3,42.4,18
53646,NoStorm2005,1,2005,40.539882683870964,-75.59315118,12,1050,-109.3,42.4,31
53694,NoStorm2005,2,2005,31.76430962962963,-90.59908244,12,1050,-109.3,42.4,27
53742,NoStorm2005,3,2005,33.84483973,-82.49497425,12,1050,-109.3,42.4,4
53790,NoStorm2005,4,2005,37.6588823,-85.16744921,12,1050,-109.3,42.4,7
53838,NoStorm2005,5,2005,30.12339357894737,-95.54610804,12,1050,-109.3,42.4,38
53887,NoStorm2006,0,2006,35.23926055135135,-96.60335622,12,1050,-109.3,42.4,37
53935,NoStorm2006,1,2006,40.10137898666667,-76.41397608,12,1050,-109.3,42.4,15
53983,NoStorm2006,2,2006,31.425903748148148,-91.1215704,12,1050,-109.3,42.4,27
54031,NoStorm2006,3,2006,31.609152575000003,-82.3456418,12,1050,-109.3,42.4,4
54079,NoStorm2006,4,2006,39.0006806,-86.79212191,12,1050,-109.3,42.4,20
54127,NoStorm2006,5,2006,30.180801110256407,-95.69068252,12,1050,-109.3,42.4,39
54176,NoStorm2007,0,2007,34.76774341,-96.80498054,12,1050,-109.3,42.4,40
54224,NoStorm2007,1,2007,39.965672210526314,-75.55105351,12,1050,-109.3,42.4,19
54272,NoStorm2007,2,2007,31.771558953333333,-90.21401165,12,1050,-109.3,42.4,15
54320,NoStorm2007,3,2007,32.176734333333336,-82.61036362,12,1050,-109.3,42.4,6
54368,NoStorm2007,4,2007,38.961656684615384,-89.72297818,12,1050,-109.3,42.4,13
54416,NoStorm2007,5,2007,30.078472857500003,-95.92238242,12,1050,-109.3,42.4,40
54465,NoStorm2008,0,2008,32.78401147647059,-100.308445,12,1050,-109.3,42.4,17
54513,NoStorm2008,1,2008,39.801878394117644,-75.69928217,12,1050,-109.3,42.4,34
54561,NoStorm2008,2,2008,31.50287245294118,-90.56051149,12,1050,-109.3,42.4,17
54609,NoStorm2008,3,2008,32.80641542307693,-83.88161324,12,1050,-109.3,42.4,13
54705,NoStorm2008,5,2008,30.00571400212766,-95.59070344,12,1050,-109.3,42.4,47
54754,NoStorm2009,0,2009,34.45455844791667,-98.56094362,12,1050,-109.3,42.4,48
54802,NoStorm2009,1,2009,39.89792804642857,-75.9771173,12,1050,-109.3,42.4,28
54850,NoStorm2009,2,2009,31.428303736842107,-90.79513345,12,1050,-109.3,42.4,19
54898,NoStorm2009,3,2009,30.71005419090909,-82.661379,12,1050,-109.3,42.4,11
54946,NoStorm2009,4,2009,38.41056021,-85.71843386,12,1050,-109.3,42.4,16
54994,NoStorm2009,5,2009,30.64351356888889,-95.62645182,12,1050,-109.3,42.4,45
55043,NoStorm2010,0,2010,35.898430975609756,-96.61954222,12,1050,-109.3,42.4,41
55091,NoStorm2010,1,2010,40.36767247894736,-75.21304436,12,1050,-109.3,42.4,19
55139,NoStorm2010,2,2010,31.033873353846154,-90.50489397,12,1050,-109.3,42.4,26
55187,NoStorm2010,3,2010,32.97850416666667,-82.21509667,12,1050,-109.3,42.4,12
55235,NoStorm2010,4,2010,38.37415811111111,-86.02470533,12,1050,-109.3,42.4,9
55283,NoStorm2010,5,2010,30.163995383191487,-94.9765783,12,1050,-109.3,42.4,47
55332,NoStorm2011,0,2011,35.43924281355932,-98.4624262,12,1050,-109.3,42.4,59
55380,NoStorm2011,1,2011,39.844731934074076,-75.11001222,12,1050,-109.3,42.4,27
55428,NoStorm2011,2,2011,31.348922846153847,-90.52586,12,1050,-109.3,42.4,26
55476,NoStorm2011,3,2011,32.84146633333334,-84.54180967,12,1050,-109.3,42.4,3
55572,NoStorm2011,5,2011,30.070316985416667,-95.580861,12,1050,-109.3,42.4,48
55621,NoStorm2012,0,2012,34.86588700344262,-98.86808961,12,1050,-109.3,42.4,61
55717,NoStorm2012,2,2012,30.281377590909088,-90.60475205,12,1050,-109.3,42.4,22
55861,NoStorm2012,5,2012,30.015021056041665,-95.42123298,12,1050,-109.3,42.4,48
55910,NoStorm2013,0,2013,36.22343176653061,-96.78135153,12,1050,-109.3,42.4,49
55958,NoStorm2013,1,2013,40.590937311111105,-74.43594716,12,1050,-109.3,42.4,36
56006,NoStorm2013,2,2013,31.46029477263158,-90.77054155,12,1050,-109.3,42.4,38
56054,NoStorm2013,3,2013,33.165133555000004,-82.937543,12,1050,-109.3,42.4,12
56102,NoStorm2013,4,2013,39.840805831666664,-90.18899317,12,1050,-109.3,42.4,12
56150,NoStorm2013,5,2013,30.041920788412696,-95.37751043,12,1050,-109.3,42.4,63
56199,NoStorm2014,0,2014,36.69576014755102,-96.97913072,12,1050,-109.3,42.4,49
56247,NoStorm2014,1,2014,39.926568277777776,-75.14059952,12,1050,-109.3,42.4,18
56295,NoStorm2014,2,2014,31.23218766131579,-90.51746678,12,1050,-109.3,42.4,38
56343,NoStorm2014,3,2014,33.72767178,-82.38024307,12,1050,-109.3,42.4,12
56391,NoStorm2014,4,2014,39.537352294117646,-90.64269171,12,1050,-109.3,42.4,17
56439,NoStorm2014,5,2014,30.38328001818182,-95.15448856,12,1050,-109.3,42.4,44
56536,NoStorm2015,1,2015,40.67126325,-74.0233099,12,1050,-109.3,42.4,30
56584,NoStorm2015,2,2015,30.582665415454542,-90.99470292,12,1050,-109.3,42.4,22
56632,NoStorm2015,3,2015,32.702742111111114,-82.24705111,12,1050,-109.3,42.4,9
56680,NoStorm2015,4,2015,36.042,-84.26687,12,1050,-109.3,42.4,1
56728,NoStorm2015,5,2015,29.561585783863634,-95.15002931,12,1050,-109.3,42.4,44
56777,NoStorm2016,0,2016,34.97889406591837,-98.65746263,12,1050,-109.3,42.4,49
56825,NoStorm2016,1,2016,40.28469714580645,-75.05647932,12,1050,-109.3,42.4,31
56873,NoStorm2016,2,2016,31.138401190000003,-91.87893592,12,1050,-109.3,42.4,10
56921,NoStorm2016,3,2016,35.18205663,-81.00547745,12,1050,-109.3,42.4,4
56969,NoStorm2016,4,2016,38.34961,-81.513815,12,1050,-109.3,42.4,2
57017,NoStorm2016,5,2016,29.86102360967742,-95.65296963,12,1050,-109.3,42.4,62
57066,NoStorm2017,0,2017,34.260177235111115,-98.67311301,12,1050,-109.3,42.4,45
57114,NoStorm2017,1,2017,39.908515052727275,-75.52980271,12,1050,-109.3,42.4,11
57162,NoStorm2017,2,2017,31.26355555,-91.25665575,12,1050,-109.3,42.4,16
57210,NoStorm2017,3,2017,32.74585662,-84.35977336,12,1050,-109.3,42.4,5
57306,NoStorm2017,5,2017,29.635283367142858,-95.99143037,12,1050,-109.3,42.4,42
57355,NoStorm2018,0,2018,32.74061472,-98.28493344,12,1050,-109.3,42.4,16
57403,NoStorm2018,1,2018,39.65737696,-75.12682844,12,1050,-109.3,42.4,10
57451,NoStorm2018,2,2018,31.462006375909088,-91.05833338,12,1050,-109.3,42.4,22
57499,NoStorm2018,3,2018,33.5040094,-83.10805302,12,1050,-109.3,42.4,8
57547,NoStorm2018,4,2018,37.341257999999996,-86.84787875,12,1050,-109.3,42.4,4
57595,NoStorm2018,5,2018,29.551686519622642,-95.87443806,12,1050,-109.3,42.4,53
57644,NoStorm2019,0,2019,33.49808029391304,-97.99398643,12,1050,-109.3,42.4,23
57692,NoStorm2019,1,2019,39.81386536857143,-76.16484636,12,1050,-109.3,42.4,21
57740,NoStorm2019,2,2019,31.324929794333332,-90.73548354,12,1050,-109.3,42.4,30
57788,NoStorm2019,3,2019,32.936950134117644,-81.80271913,12,1050,-109.3,42.4,17
57836,NoStorm2019,4,2019,39.91980002927273,-86.43600175,12,1050,-109.3,42.4,55
57884,NoStorm2019,5,2019,29.991789137540984,-95.64067664,12,1050,-109.3,42.4,61
57933,NoStorm2020,0,2020,34.86523816074074,-96.72994978,12,1050,-109.3,42.4,27
57981,NoStorm2020,1,2020,39.807184254444444,-75.9129843,12,1050,-109.3,42.4,9
58029,NoStorm2020,2,2020,31.333308147916668,-91.09200872,12,1050,-109.3,42.4,24
58077,NoStorm2020,3,2020,32.375772722499995,-83.1124087,12,1050,-109.3,42.4,12
58125,NoStorm2020,4,2020,40.8023622,-85.45887388,12,1050,-109.3,42.4,40
58173,NoStorm2020,5,2020,29.695673291694913,-95.77308957,12,1050,-109.3,42.4,59
58222,NoStorm2021,0,2021,35.465090681724135,-96.60783333,12,1050,-109.3,42.4,29
58270,NoStorm2021,1,2021,40.47862972787879,-75.76014023,12,1050,-109.3,42.4,33
58318,NoStorm2021,2,2021,31.791797315789477,-90.75144142,12,1050,-109.3,42.4,19
58366,NoStorm2021,3,2021,32.73712455,-82.09768429,12,1050,-109.3,42.4,3
58414,NoStorm2021,4,2021,40.03687084600001,-87.14207411,12,1050,-109.3,42.4,15
58462,NoStorm2021,5,2021,29.91944977653846,-95.52524343,12,1050,-109.3,42.4,78
58511,NoStorm2022,0,2022,35.78086101060606,-96.17356596,12,1050,-109.3,42.4,33
58559,NoStorm2022,1,2022,40.392485099565214,-76.43158598,12,1050,-109.3,42.4,23
58607,NoStorm2022,2,2022,31.432979816956525,-89.91616772,12,1050,-109.3,42.4,23
58655,NoStorm2022,3,2022,34.9641341,-81.1302864,12,1050,-109.3,42.4,10
58703,NoStorm2022,4,2022,39.77230810315789,-86.62151725,12,1050,-109.3,42.4,19
58751,NoStorm2022,5,2022,29.959689087906977,-95.55978235,12,1050,-109.3,42.4,43
59036,Olga2019,5,2019,29.297365444444445,-95.51534789,40,998,-94.8,24.7,9
59122,One2009,1,2009,40.5827122,-74.2707509,25,1007,-71.8,36.9,1
59444,Opal1995,2,1995,30.756750999999998,-89.10997137,110,938,-92.3,19.1,3
59492,Opal1995,3,1995,34.274044933333336,-84.90091287,50,974,-92.3,19.1,2
59540,Opal1995,4,1995,35.4,-85.7,30,982,-92.3,19.1,0
59694,Ophelia2005,1,2005,39.59713702222222,-75.15659246,70,982,-79.6,25.8,8
59790,Ophelia2005,3,2005,32.594576466666666,-80.235121,75,979,-79.6,25.8,3
59934,Rita2005,0,2005,37.23347698,-95.48063765,35,982,-92.3,21.3,10
60030,Rita2005,2,2005,30.527580609090908,-90.99361611,115,927,-92.3,21.3,11
60126,Rita2005,4,2005,38.47310042,-88.90563298,20,1003,-92.3,21.3,5
60174,Rita2005,5,2005,29.772265233333332,-94.92699228,105,931,-92.3,21.3,18
60333,Sally2020,2,2020,31.08360059,-88.0327265,95,965,-88.1,25.4,4
60381,Sally2020,3,2020,29.68038783333333,-83.12151733,35,1000,-88.1,25.4,2
60565,Sandy2012,1,2012,40.39878165,-74.54556391,80,940,-78.7,12.6,16
60661,Sandy2012,3,2012,27.340325,-80.447695,65,968,-78.7,12.6,2
60942,Tammy2005,3,2005,31.12672698,-83.24600101,45,1001,-85.8,27.3,2
61184,Ten2007,2,2007,31.294617249999998,-89.62742758,25,1006,-109.3,42.4,4
61232,Ten2007,3,2007,27.8439011,-82.2854848,30,1005,-109.3,42.4,1
61532,Three2019,3,2019,27.3261803,-80.3242468,30,1013,-80,24.6,1
61907,Two2010,5,2010,29.40955490909091,-95.43519082,30,1006,-98.8,23.7,10
62094,Wilma2005,3,2005,26.049999999999997,-81.35,105,950,-87.1,15.7,0
62349,Zeta2020,2,2020,31.161940865000002,-89.59480998,100,970,-91.7,17.7,5
62397,Zeta2020,3,2020,33.92054738666667,-83.34238474,60,986,-91.7,17.7,3
62445,Zeta2020,4,2020,38.45443,-82.54555,45,990,-91.7,17.7,1
62493,Zeta2020,5,2020,29.8423553,-94.73815157,100,970,-91.7,17.7,7
